latitude,longitude,topo
degrees_north,degrees_east,meters
43.95,-71.41666667,998
43.95,-71.40833333,1053
43.95,-71.4,881
43.95,-71.39166667,925
43.95,-71.38333333,872
43.95,-71.375,917
43.95,-71.36666667,798
43.95,-71.35833333,668
43.95,-71.35,690
43.95,-71.34166667,702
43.95,-71.33333333,844
43.95,-71.325,778
43.95,-71.31666667,566
43.95,-71.30833333,465
43.95,-71.3,577
43.95,-71.29166667,644
43.95,-71.28333333,673
43.95,-71.275,756
43.95,-71.26666667,685
43.95,-71.25833333,498
43.95,-71.25,393
43.95,-71.24166667,333
43.95,-71.23333333,279
43.95,-71.225,239
43.95,-71.21666667,229
43.95,-71.20833333,262
43.95,-71.2,279
43.95,-71.19166667,309
43.95,-71.18333333,293
43.95,-71.175,237
43.95,-71.16666667,185
43.95,-71.15833333,153
43.95,-71.15,230
43.95,-71.14166667,303
43.95,-71.13333333,242
43.95,-71.125,219
43.95,-71.11666667,199
43.95,-71.10833333,191
43.95,-71.1,190
43.95,-71.09166667,189
43.95,-71.08333333,198
43.95,-71.075,153
43.95,-71.06666667,135
43.95,-71.05833333,181
43.95,-71.05,159
43.95,-71.04166667,190
43.95,-71.03333333,194
43.95,-71.025,285
43.95,-71.01666667,369
43.95,-71.00833333,406
43.95,-71,360
43.94166667,-71.9,311
43.94166667,-71.89166667,269
43.94166667,-71.88333333,283
43.94166667,-71.875,313
43.94166667,-71.86666667,348
43.94166667,-71.85833333,407
43.94166667,-71.85,513
43.94166667,-71.84166667,534
43.94166667,-71.83333333,614
43.94166667,-71.825,592
43.94166667,-71.81666667,623
43.94166667,-71.80833333,799
43.94166667,-71.8,821
43.94166667,-71.79166667,637
43.94166667,-71.78333333,553
43.94166667,-71.775,534
43.94166667,-71.76666667,541
43.94166667,-71.75833333,531
43.94166667,-71.75,537
43.94166667,-71.74166667,513
43.94166667,-71.73333333,455
43.94166667,-71.725,420
43.94166667,-71.71666667,388
43.94166667,-71.70833333,316
43.94166667,-71.7,255
43.94166667,-71.69166667,213
43.94166667,-71.68333333,199
43.94166667,-71.675,202
43.94166667,-71.66666667,230
43.94166667,-71.65833333,265
43.94166667,-71.65,381
43.94166667,-71.64166667,441
43.94166667,-71.63333333,472
43.94166667,-71.625,474
43.94166667,-71.61666667,388
43.94166667,-71.60833333,415
43.94166667,-71.6,506
43.94166667,-71.59166667,694
43.94166667,-71.58333333,775
43.94166667,-71.575,801
43.94166667,-71.56666667,860
43.94166667,-71.55833333,763
43.94166667,-71.55,586
43.94166667,-71.54166667,520
43.94166667,-71.53333333,550
43.94166667,-71.525,485
43.94166667,-71.51666667,453
43.94166667,-71.50833333,502
43.94166667,-71.5,561
43.94166667,-71.49166667,657
43.94166667,-71.48333333,708
43.94166667,-71.475,834
43.94166667,-71.46666667,920
43.94166667,-71.45833333,879
43.94166667,-71.45,932
43.94166667,-71.44166667,974
43.94166667,-71.43333333,1011
43.94166667,-71.425,1069
43.94166667,-71.41666667,1112
43.94166667,-71.40833333,1066
43.94166667,-71.4,783
43.94166667,-71.39166667,718
43.94166667,-71.38333333,733
43.94166667,-71.375,827
43.94166667,-71.36666667,748
43.94166667,-71.35833333,701
43.94166667,-71.35,659
43.94166667,-71.34166667,595
43.94166667,-71.33333333,635
43.94166667,-71.325,663
43.94166667,-71.31666667,503
43.94166667,-71.30833333,416
43.94166667,-71.3,494
43.94166667,-71.29166667,504
43.94166667,-71.28333333,542
43.94166667,-71.275,613
43.94166667,-71.26666667,620
43.94166667,-71.25833333,588
43.94166667,-71.25,438
43.94166667,-71.24166667,339
43.94166667,-71.23333333,249
43.94166667,-71.225,227
43.94166667,-71.21666667,268
43.94166667,-71.20833333,267
43.94166667,-71.2,262
43.94166667,-71.19166667,280
43.94166667,-71.18333333,276
43.94166667,-71.175,227
43.94166667,-71.16666667,179
43.94166667,-71.15833333,155
43.94166667,-71.15,186
43.94166667,-71.14166667,216
43.94166667,-71.13333333,213
43.94166667,-71.125,203
43.94166667,-71.11666667,212
43.94166667,-71.10833333,229
43.94166667,-71.1,260
43.94166667,-71.09166667,205
43.94166667,-71.08333333,216
43.94166667,-71.075,164
43.94166667,-71.06666667,143
43.94166667,-71.05833333,159
43.94166667,-71.05,187
43.94166667,-71.04166667,194
43.94166667,-71.03333333,232
43.94166667,-71.025,277
43.94166667,-71.01666667,286
43.94166667,-71.00833333,327
43.94166667,-71,373
43.93333333,-71.9,258
43.93333333,-71.89166667,241
43.93333333,-71.88333333,305
43.93333333,-71.875,358
43.93333333,-71.86666667,377
43.93333333,-71.85833333,418
43.93333333,-71.85,465
43.93333333,-71.84166667,566
43.93333333,-71.83333333,698
43.93333333,-71.825,700
43.93333333,-71.81666667,715
43.93333333,-71.80833333,827
43.93333333,-71.8,919
43.93333333,-71.79166667,755
43.93333333,-71.78333333,675
43.93333333,-71.775,600
43.93333333,-71.76666667,629
43.93333333,-71.75833333,643
43.93333333,-71.75,616
43.93333333,-71.74166667,559
43.93333333,-71.73333333,542
43.93333333,-71.725,490
43.93333333,-71.71666667,381
43.93333333,-71.70833333,320
43.93333333,-71.7,275
43.93333333,-71.69166667,210
43.93333333,-71.68333333,184
43.93333333,-71.675,234
43.93333333,-71.66666667,279
43.93333333,-71.65833333,287
43.93333333,-71.65,392
43.93333333,-71.64166667,375
43.93333333,-71.63333333,374
43.93333333,-71.625,383
43.93333333,-71.61666667,358
43.93333333,-71.60833333,446
43.93333333,-71.6,512
43.93333333,-71.59166667,621
43.93333333,-71.58333333,718
43.93333333,-71.575,726
43.93333333,-71.56666667,673
43.93333333,-71.55833333,653
43.93333333,-71.55,512
43.93333333,-71.54166667,439
43.93333333,-71.53333333,425
43.93333333,-71.525,447
43.93333333,-71.51666667,539
43.93333333,-71.50833333,650
43.93333333,-71.5,581
43.93333333,-71.49166667,700
43.93333333,-71.48333333,857
43.93333333,-71.475,930
43.93333333,-71.46666667,970
43.93333333,-71.45833333,836
43.93333333,-71.45,788
43.93333333,-71.44166667,806
43.93333333,-71.43333333,847
43.93333333,-71.425,980
43.93333333,-71.41666667,937
43.93333333,-71.40833333,937
43.93333333,-71.4,886
43.93333333,-71.39166667,649
43.93333333,-71.38333333,725
43.93333333,-71.375,694
43.93333333,-71.36666667,580
43.93333333,-71.35833333,550
43.93333333,-71.35,544
43.93333333,-71.34166667,588
43.93333333,-71.33333333,559
43.93333333,-71.325,517
43.93333333,-71.31666667,428
43.93333333,-71.30833333,363
43.93333333,-71.3,394
43.93333333,-71.29166667,470
43.93333333,-71.28333333,453
43.93333333,-71.275,515
43.93333333,-71.26666667,423
43.93333333,-71.25833333,375
43.93333333,-71.25,305
43.93333333,-71.24166667,247
43.93333333,-71.23333333,215
43.93333333,-71.225,210
43.93333333,-71.21666667,252
43.93333333,-71.20833333,308
43.93333333,-71.2,272
43.93333333,-71.19166667,298
43.93333333,-71.18333333,276
43.93333333,-71.175,205
43.93333333,-71.16666667,156
43.93333333,-71.15833333,158
43.93333333,-71.15,188
43.93333333,-71.14166667,225
43.93333333,-71.13333333,298
43.93333333,-71.125,303
43.93333333,-71.11666667,274
43.93333333,-71.10833333,329
43.93333333,-71.1,295
43.93333333,-71.09166667,220
43.93333333,-71.08333333,159
43.93333333,-71.075,208
43.93333333,-71.06666667,182
43.93333333,-71.05833333,201
43.93333333,-71.05,216
43.93333333,-71.04166667,256
43.93333333,-71.03333333,286
43.93333333,-71.025,328
43.93333333,-71.01666667,317
43.93333333,-71.00833333,271
43.93333333,-71,271
43.925,-71.9,286
43.925,-71.89166667,230
43.925,-71.88333333,302
43.925,-71.875,381
43.925,-71.86666667,413
43.925,-71.85833333,460
43.925,-71.85,582
43.925,-71.84166667,650
43.925,-71.83333333,648
43.925,-71.825,620
43.925,-71.81666667,617
43.925,-71.80833333,717
43.925,-71.8,808
43.925,-71.79166667,849
43.925,-71.78333333,769
43.925,-71.775,763
43.925,-71.76666667,797
43.925,-71.75833333,840
43.925,-71.75,796
43.925,-71.74166667,691
43.925,-71.73333333,587
43.925,-71.725,497
43.925,-71.71666667,383
43.925,-71.70833333,278
43.925,-71.7,216
43.925,-71.69166667,193
43.925,-71.68333333,199
43.925,-71.675,269
43.925,-71.66666667,321
43.925,-71.65833333,252
43.925,-71.65,257
43.925,-71.64166667,281
43.925,-71.63333333,312
43.925,-71.625,341
43.925,-71.61666667,375
43.925,-71.60833333,427
43.925,-71.6,505
43.925,-71.59166667,661
43.925,-71.58333333,723
43.925,-71.575,637
43.925,-71.56666667,524
43.925,-71.55833333,473
43.925,-71.55,397
43.925,-71.54166667,409
43.925,-71.53333333,485
43.925,-71.525,637
43.925,-71.51666667,709
43.925,-71.50833333,830
43.925,-71.5,721
43.925,-71.49166667,785
43.925,-71.48333333,903
43.925,-71.475,875
43.925,-71.46666667,842
43.925,-71.45833333,758
43.925,-71.45,728
43.925,-71.44166667,671
43.925,-71.43333333,655
43.925,-71.425,744
43.925,-71.41666667,696
43.925,-71.40833333,696
43.925,-71.4,717
43.925,-71.39166667,626
43.925,-71.38333333,565
43.925,-71.375,545
43.925,-71.36666667,454
43.925,-71.35833333,414
43.925,-71.35,427
43.925,-71.34166667,489
43.925,-71.33333333,559
43.925,-71.325,485
43.925,-71.31666667,452
43.925,-71.30833333,338
43.925,-71.3,312
43.925,-71.29166667,359
43.925,-71.28333333,382
43.925,-71.275,378
43.925,-71.26666667,331
43.925,-71.25833333,248
43.925,-71.25,215
43.925,-71.24166667,198
43.925,-71.23333333,196
43.925,-71.225,193
43.925,-71.21666667,194
43.925,-71.20833333,213
43.925,-71.2,228
43.925,-71.19166667,243
43.925,-71.18333333,262
43.925,-71.175,211
43.925,-71.16666667,158
43.925,-71.15833333,164
43.925,-71.15,229
43.925,-71.14166667,278
43.925,-71.13333333,320
43.925,-71.125,314
43.925,-71.11666667,330
43.925,-71.10833333,380
43.925,-71.1,325
43.925,-71.09166667,214
43.925,-71.08333333,185
43.925,-71.075,178
43.925,-71.06666667,210
43.925,-71.05833333,249
43.925,-71.05,241
43.925,-71.04166667,258
43.925,-71.03333333,258
43.925,-71.025,254
43.925,-71.01666667,265
43.925,-71.00833333,251
43.925,-71,225
43.91666667,-71.9,283
43.91666667,-71.89166667,225
43.91666667,-71.88333333,293
43.91666667,-71.875,425
43.91666667,-71.86666667,469
43.91666667,-71.85833333,523
43.91666667,-71.85,621
43.91666667,-71.84166667,738
43.91666667,-71.83333333,633
43.91666667,-71.825,584
43.91666667,-71.81666667,544
43.91666667,-71.80833333,575
43.91666667,-71.8,627
43.91666667,-71.79166667,657
43.91666667,-71.78333333,703
43.91666667,-71.775,724
43.91666667,-71.76666667,758
43.91666667,-71.75833333,781
43.91666667,-71.75,712
43.91666667,-71.74166667,617
43.91666667,-71.73333333,493
43.91666667,-71.725,381
43.91666667,-71.71666667,368
43.91666667,-71.70833333,325
43.91666667,-71.7,238
43.91666667,-71.69166667,191
43.91666667,-71.68333333,179
43.91666667,-71.675,213
43.91666667,-71.66666667,256
43.91666667,-71.65833333,230
43.91666667,-71.65,280
43.91666667,-71.64166667,338
43.91666667,-71.63333333,407
43.91666667,-71.625,425
43.91666667,-71.61666667,532
43.91666667,-71.60833333,543
43.91666667,-71.6,417
43.91666667,-71.59166667,465
43.91666667,-71.58333333,532
43.91666667,-71.575,448
43.91666667,-71.56666667,372
43.91666667,-71.55833333,402
43.91666667,-71.55,464
43.91666667,-71.54166667,571
43.91666667,-71.53333333,586
43.91666667,-71.525,742
43.91666667,-71.51666667,933
43.91666667,-71.50833333,914
43.91666667,-71.5,898
43.91666667,-71.49166667,926
43.91666667,-71.48333333,831
43.91666667,-71.475,711
43.91666667,-71.46666667,724
43.91666667,-71.45833333,726
43.91666667,-71.45,749
43.91666667,-71.44166667,685
43.91666667,-71.43333333,592
43.91666667,-71.425,550
43.91666667,-71.41666667,549
43.91666667,-71.40833333,559
43.91666667,-71.4,590
43.91666667,-71.39166667,570
43.91666667,-71.38333333,474
43.91666667,-71.375,439
43.91666667,-71.36666667,379
43.91666667,-71.35833333,352
43.91666667,-71.35,362
43.91666667,-71.34166667,391
43.91666667,-71.33333333,411
43.91666667,-71.325,360
43.91666667,-71.31666667,364
43.91666667,-71.30833333,334
43.91666667,-71.3,281
43.91666667,-71.29166667,270
43.91666667,-71.28333333,291
43.91666667,-71.275,300
43.91666667,-71.26666667,311
43.91666667,-71.25833333,249
43.91666667,-71.25,195
43.91666667,-71.24166667,194
43.91666667,-71.23333333,238
43.91666667,-71.225,235
43.91666667,-71.21666667,214
43.91666667,-71.20833333,191
43.91666667,-71.2,195
43.91666667,-71.19166667,219
43.91666667,-71.18333333,242
43.91666667,-71.175,191
43.91666667,-71.16666667,176
43.91666667,-71.15833333,179
43.91666667,-71.15,263
43.91666667,-71.14166667,332
43.91666667,-71.13333333,345
43.91666667,-71.125,309
43.91666667,-71.11666667,301
43.91666667,-71.10833333,332
43.91666667,-71.1,353
43.91666667,-71.09166667,215
43.91666667,-71.08333333,169
43.91666667,-71.075,167
43.91666667,-71.06666667,173
43.91666667,-71.05833333,217
43.91666667,-71.05,233
43.91666667,-71.04166667,221
43.91666667,-71.03333333,237
43.91666667,-71.025,248
43.91666667,-71.01666667,231
43.91666667,-71.00833333,242
43.91666667,-71,233
43.90833333,-71.9,240
43.90833333,-71.89166667,253
43.90833333,-71.88333333,297
43.90833333,-71.875,343
43.90833333,-71.86666667,445
43.90833333,-71.85833333,637
43.90833333,-71.85,758
43.90833333,-71.84166667,807
43.90833333,-71.83333333,674
43.90833333,-71.825,547
43.90833333,-71.81666667,552
43.90833333,-71.80833333,544
43.90833333,-71.8,573
43.90833333,-71.79166667,503
43.90833333,-71.78333333,470
43.90833333,-71.775,515
43.90833333,-71.76666667,552
43.90833333,-71.75833333,618
43.90833333,-71.75,675
43.90833333,-71.74166667,639
43.90833333,-71.73333333,515
43.90833333,-71.725,401
43.90833333,-71.71666667,366
43.90833333,-71.70833333,336
43.90833333,-71.7,267
43.90833333,-71.69166667,218
43.90833333,-71.68333333,180
43.90833333,-71.675,182
43.90833333,-71.66666667,198
43.90833333,-71.65833333,237
43.90833333,-71.65,288
43.90833333,-71.64166667,374
43.90833333,-71.63333333,470
43.90833333,-71.625,504
43.90833333,-71.61666667,527
43.90833333,-71.60833333,500
43.90833333,-71.6,403
43.90833333,-71.59166667,344
43.90833333,-71.58333333,393
43.90833333,-71.575,330
43.90833333,-71.56666667,368
43.90833333,-71.55833333,529
43.90833333,-71.55,640
43.90833333,-71.54166667,681
43.90833333,-71.53333333,748
43.90833333,-71.525,793
43.90833333,-71.51666667,849
43.90833333,-71.50833333,1026
43.90833333,-71.5,1123
43.90833333,-71.49166667,1069
43.90833333,-71.48333333,896
43.90833333,-71.475,763
43.90833333,-71.46666667,641
43.90833333,-71.45833333,693
43.90833333,-71.45,805
43.90833333,-71.44166667,723
43.90833333,-71.43333333,619
43.90833333,-71.425,482
43.90833333,-71.41666667,430
43.90833333,-71.40833333,451
43.90833333,-71.4,469
43.90833333,-71.39166667,448
43.90833333,-71.38333333,411
43.90833333,-71.375,403
43.90833333,-71.36666667,395
43.90833333,-71.35833333,349
43.90833333,-71.35,335
43.90833333,-71.34166667,337
43.90833333,-71.33333333,336
43.90833333,-71.325,302
43.90833333,-71.31666667,269
43.90833333,-71.30833333,263
43.90833333,-71.3,263
43.90833333,-71.29166667,253
43.90833333,-71.28333333,275
43.90833333,-71.275,295
43.90833333,-71.26666667,268
43.90833333,-71.25833333,229
43.90833333,-71.25,188
43.90833333,-71.24166667,174
43.90833333,-71.23333333,211
43.90833333,-71.225,276
43.90833333,-71.21666667,248
43.90833333,-71.20833333,196
43.90833333,-71.2,183
43.90833333,-71.19166667,197
43.90833333,-71.18333333,206
43.90833333,-71.175,172
43.90833333,-71.16666667,186
43.90833333,-71.15833333,184
43.90833333,-71.15,219
43.90833333,-71.14166667,264
43.90833333,-71.13333333,279
43.90833333,-71.125,301
43.90833333,-71.11666667,327
43.90833333,-71.10833333,355
43.90833333,-71.1,361
43.90833333,-71.09166667,269
43.90833333,-71.08333333,210
43.90833333,-71.075,161
43.90833333,-71.06666667,227
43.90833333,-71.05833333,285
43.90833333,-71.05,296
43.90833333,-71.04166667,247
43.90833333,-71.03333333,269
43.90833333,-71.025,280
43.90833333,-71.01666667,307
43.90833333,-71.00833333,324
43.90833333,-71,321
43.9,-71.9,229
43.9,-71.89166667,285
43.9,-71.88333333,364
43.9,-71.875,412
43.9,-71.86666667,473
43.9,-71.85833333,607
43.9,-71.85,815
43.9,-71.84166667,857
43.9,-71.83333333,646
43.9,-71.825,529
43.9,-71.81666667,562
43.9,-71.80833333,540
43.9,-71.8,455
43.9,-71.79166667,508
43.9,-71.78333333,442
43.9,-71.775,426
43.9,-71.76666667,422
43.9,-71.75833333,453
43.9,-71.75,464
43.9,-71.74166667,532
43.9,-71.73333333,458
43.9,-71.725,396
43.9,-71.71666667,408
43.9,-71.70833333,345
43.9,-71.7,327
43.9,-71.69166667,272
43.9,-71.68333333,200
43.9,-71.675,177
43.9,-71.66666667,200
43.9,-71.65833333,220
43.9,-71.65,325
43.9,-71.64166667,391
43.9,-71.63333333,431
43.9,-71.625,386
43.9,-71.61666667,389
43.9,-71.60833333,409
43.9,-71.6,353
43.9,-71.59166667,309
43.9,-71.58333333,308
43.9,-71.575,317
43.9,-71.56666667,349
43.9,-71.55833333,454
43.9,-71.55,518
43.9,-71.54166667,559
43.9,-71.53333333,638
43.9,-71.525,750
43.9,-71.51666667,924
43.9,-71.50833333,1021
43.9,-71.5,1016
43.9,-71.49166667,1013
43.9,-71.48333333,920
43.9,-71.475,701
43.9,-71.46666667,551
43.9,-71.45833333,555
43.9,-71.45,532
43.9,-71.44166667,487
43.9,-71.43333333,426
43.9,-71.425,374
43.9,-71.41666667,348
43.9,-71.40833333,341
43.9,-71.4,343
43.9,-71.39166667,342
43.9,-71.38333333,336
43.9,-71.375,335
43.9,-71.36666667,354
43.9,-71.35833333,364
43.9,-71.35,334
43.9,-71.34166667,318
43.9,-71.33333333,314
43.9,-71.325,321
43.9,-71.31666667,294
43.9,-71.30833333,258
43.9,-71.3,247
43.9,-71.29166667,272
43.9,-71.28333333,308
43.9,-71.275,296
43.9,-71.26666667,259
43.9,-71.25833333,232
43.9,-71.25,218
43.9,-71.24166667,188
43.9,-71.23333333,192
43.9,-71.225,250
43.9,-71.21666667,256
43.9,-71.20833333,220
43.9,-71.2,181
43.9,-71.19166667,201
43.9,-71.18333333,176
43.9,-71.175,152
43.9,-71.16666667,162
43.9,-71.15833333,166
43.9,-71.15,182
43.9,-71.14166667,221
43.9,-71.13333333,273
43.9,-71.125,346
43.9,-71.11666667,367
43.9,-71.10833333,402
43.9,-71.1,421
43.9,-71.09166667,360
43.9,-71.08333333,262
43.9,-71.075,176
43.9,-71.06666667,204
43.9,-71.05833333,308
43.9,-71.05,327
43.9,-71.04166667,298
43.9,-71.03333333,372
43.9,-71.025,396
43.9,-71.01666667,415
43.9,-71.00833333,343
43.9,-71,301
43.89166667,-71.9,230
43.89166667,-71.89166667,281
43.89166667,-71.88333333,352
43.89166667,-71.875,460
43.89166667,-71.86666667,647
43.89166667,-71.85833333,764
43.89166667,-71.85,944
43.89166667,-71.84166667,932
43.89166667,-71.83333333,752
43.89166667,-71.825,599
43.89166667,-71.81666667,488
43.89166667,-71.80833333,484
43.89166667,-71.8,433
43.89166667,-71.79166667,421
43.89166667,-71.78333333,410
43.89166667,-71.775,372
43.89166667,-71.76666667,384
43.89166667,-71.75833333,393
43.89166667,-71.75,355
43.89166667,-71.74166667,417
43.89166667,-71.73333333,380
43.89166667,-71.725,332
43.89166667,-71.71666667,361
43.89166667,-71.70833333,323
43.89166667,-71.7,371
43.89166667,-71.69166667,348
43.89166667,-71.68333333,239
43.89166667,-71.675,183
43.89166667,-71.66666667,185
43.89166667,-71.65833333,229
43.89166667,-71.65,323
43.89166667,-71.64166667,377
43.89166667,-71.63333333,323
43.89166667,-71.625,278
43.89166667,-71.61666667,274
43.89166667,-71.60833333,300
43.89166667,-71.6,309
43.89166667,-71.59166667,280
43.89166667,-71.58333333,305
43.89166667,-71.575,329
43.89166667,-71.56666667,390
43.89166667,-71.55833333,410
43.89166667,-71.55,465
43.89166667,-71.54166667,598
43.89166667,-71.53333333,723
43.89166667,-71.525,865
43.89166667,-71.51666667,940
43.89166667,-71.50833333,830
43.89166667,-71.5,762
43.89166667,-71.49166667,811
43.89166667,-71.48333333,795
43.89166667,-71.475,599
43.89166667,-71.46666667,484
43.89166667,-71.45833333,431
43.89166667,-71.45,365
43.89166667,-71.44166667,351
43.89166667,-71.43333333,357
43.89166667,-71.425,334
43.89166667,-71.41666667,309
43.89166667,-71.40833333,300
43.89166667,-71.4,292
43.89166667,-71.39166667,296
43.89166667,-71.38333333,303
43.89166667,-71.375,291
43.89166667,-71.36666667,286
43.89166667,-71.35833333,292
43.89166667,-71.35,298
43.89166667,-71.34166667,293
43.89166667,-71.33333333,303
43.89166667,-71.325,327
43.89166667,-71.31666667,336
43.89166667,-71.30833333,290
43.89166667,-71.3,248
43.89166667,-71.29166667,249
43.89166667,-71.28333333,284
43.89166667,-71.275,311
43.89166667,-71.26666667,305
43.89166667,-71.25833333,265
43.89166667,-71.25,241
43.89166667,-71.24166667,210
43.89166667,-71.23333333,198
43.89166667,-71.225,218
43.89166667,-71.21666667,209
43.89166667,-71.20833333,191
43.89166667,-71.2,187
43.89166667,-71.19166667,183
43.89166667,-71.18333333,162
43.89166667,-71.175,145
43.89166667,-71.16666667,168
43.89166667,-71.15833333,180
43.89166667,-71.15,180
43.89166667,-71.14166667,198
43.89166667,-71.13333333,236
43.89166667,-71.125,269
43.89166667,-71.11666667,309
43.89166667,-71.10833333,348
43.89166667,-71.1,271
43.89166667,-71.09166667,255
43.89166667,-71.08333333,200
43.89166667,-71.075,190
43.89166667,-71.06666667,293
43.89166667,-71.05833333,359
43.89166667,-71.05,427
43.89166667,-71.04166667,426
43.89166667,-71.03333333,460
43.89166667,-71.025,466
43.89166667,-71.01666667,413
43.89166667,-71.00833333,346
43.89166667,-71,401
43.88333333,-71.9,249
43.88333333,-71.89166667,340
43.88333333,-71.88333333,503
43.88333333,-71.875,508
43.88333333,-71.86666667,632
43.88333333,-71.85833333,838
43.88333333,-71.85,998
43.88333333,-71.84166667,886
43.88333333,-71.83333333,731
43.88333333,-71.825,691
43.88333333,-71.81666667,585
43.88333333,-71.80833333,440
43.88333333,-71.8,447
43.88333333,-71.79166667,518
43.88333333,-71.78333333,504
43.88333333,-71.775,410
43.88333333,-71.76666667,365
43.88333333,-71.75833333,362
43.88333333,-71.75,362
43.88333333,-71.74166667,350
43.88333333,-71.73333333,355
43.88333333,-71.725,347
43.88333333,-71.71666667,316
43.88333333,-71.70833333,290
43.88333333,-71.7,347
43.88333333,-71.69166667,329
43.88333333,-71.68333333,236
43.88333333,-71.675,194
43.88333333,-71.66666667,182
43.88333333,-71.65833333,210
43.88333333,-71.65,256
43.88333333,-71.64166667,243
43.88333333,-71.63333333,238
43.88333333,-71.625,224
43.88333333,-71.61666667,237
43.88333333,-71.60833333,267
43.88333333,-71.6,266
43.88333333,-71.59166667,355
43.88333333,-71.58333333,408
43.88333333,-71.575,389
43.88333333,-71.56666667,450
43.88333333,-71.55833333,482
43.88333333,-71.55,587
43.88333333,-71.54166667,619
43.88333333,-71.53333333,643
43.88333333,-71.525,667
43.88333333,-71.51666667,680
43.88333333,-71.50833333,646
43.88333333,-71.5,597
43.88333333,-71.49166667,597
43.88333333,-71.48333333,578
43.88333333,-71.475,519
43.88333333,-71.46666667,470
43.88333333,-71.45833333,379
43.88333333,-71.45,416
43.88333333,-71.44166667,405
43.88333333,-71.43333333,345
43.88333333,-71.425,311
43.88333333,-71.41666667,293
43.88333333,-71.40833333,290
43.88333333,-71.4,290
43.88333333,-71.39166667,294
43.88333333,-71.38333333,306
43.88333333,-71.375,315
43.88333333,-71.36666667,298
43.88333333,-71.35833333,295
43.88333333,-71.35,282
43.88333333,-71.34166667,268
43.88333333,-71.33333333,303
43.88333333,-71.325,324
43.88333333,-71.31666667,318
43.88333333,-71.30833333,321
43.88333333,-71.3,305
43.88333333,-71.29166667,239
43.88333333,-71.28333333,219
43.88333333,-71.275,237
43.88333333,-71.26666667,244
43.88333333,-71.25833333,245
43.88333333,-71.25,240
43.88333333,-71.24166667,220
43.88333333,-71.23333333,189
43.88333333,-71.225,169
43.88333333,-71.21666667,175
43.88333333,-71.20833333,167
43.88333333,-71.2,218
43.88333333,-71.19166667,205
43.88333333,-71.18333333,163
43.88333333,-71.175,142
43.88333333,-71.16666667,172
43.88333333,-71.15833333,187
43.88333333,-71.15,187
43.88333333,-71.14166667,192
43.88333333,-71.13333333,238
43.88333333,-71.125,270
43.88333333,-71.11666667,290
43.88333333,-71.10833333,278
43.88333333,-71.1,216
43.88333333,-71.09166667,178
43.88333333,-71.08333333,167
43.88333333,-71.075,256
43.88333333,-71.06666667,300
43.88333333,-71.05833333,268
43.88333333,-71.05,354
43.88333333,-71.04166667,447
43.88333333,-71.03333333,426
43.88333333,-71.025,411
43.88333333,-71.01666667,397
43.88333333,-71.00833333,397
43.88333333,-71,361
43.875,-71.9,246
43.875,-71.89166667,376
43.875,-71.88333333,558
43.875,-71.875,545
43.875,-71.86666667,625
43.875,-71.85833333,837
43.875,-71.85,927
43.875,-71.84166667,817
43.875,-71.83333333,677
43.875,-71.825,563
43.875,-71.81666667,515
43.875,-71.80833333,415
43.875,-71.8,412
43.875,-71.79166667,489
43.875,-71.78333333,530
43.875,-71.775,468
43.875,-71.76666667,445
43.875,-71.75833333,418
43.875,-71.75,412
43.875,-71.74166667,414
43.875,-71.73333333,432
43.875,-71.725,434
43.875,-71.71666667,380
43.875,-71.70833333,310
43.875,-71.7,262
43.875,-71.69166667,255
43.875,-71.68333333,215
43.875,-71.675,188
43.875,-71.66666667,177
43.875,-71.65833333,201
43.875,-71.65,211
43.875,-71.64166667,213
43.875,-71.63333333,208
43.875,-71.625,230
43.875,-71.61666667,320
43.875,-71.60833333,361
43.875,-71.6,346
43.875,-71.59166667,375
43.875,-71.58333333,427
43.875,-71.575,426
43.875,-71.56666667,521
43.875,-71.55833333,537
43.875,-71.55,543
43.875,-71.54166667,529
43.875,-71.53333333,495
43.875,-71.525,544
43.875,-71.51666667,594
43.875,-71.50833333,561
43.875,-71.5,577
43.875,-71.49166667,498
43.875,-71.48333333,457
43.875,-71.475,434
43.875,-71.46666667,412
43.875,-71.45833333,347
43.875,-71.45,381
43.875,-71.44166667,409
43.875,-71.43333333,388
43.875,-71.425,345
43.875,-71.41666667,279
43.875,-71.40833333,256
43.875,-71.4,253
43.875,-71.39166667,267
43.875,-71.38333333,280
43.875,-71.375,293
43.875,-71.36666667,298
43.875,-71.35833333,332
43.875,-71.35,307
43.875,-71.34166667,271
43.875,-71.33333333,240
43.875,-71.325,266
43.875,-71.31666667,288
43.875,-71.30833333,306
43.875,-71.3,318
43.875,-71.29166667,256
43.875,-71.28333333,205
43.875,-71.275,193
43.875,-71.26666667,202
43.875,-71.25833333,210
43.875,-71.25,240
43.875,-71.24166667,306
43.875,-71.23333333,258
43.875,-71.225,181
43.875,-71.21666667,155
43.875,-71.20833333,154
43.875,-71.2,168
43.875,-71.19166667,172
43.875,-71.18333333,146
43.875,-71.175,140
43.875,-71.16666667,150
43.875,-71.15833333,166
43.875,-71.15,174
43.875,-71.14166667,211
43.875,-71.13333333,255
43.875,-71.125,296
43.875,-71.11666667,270
43.875,-71.10833333,247
43.875,-71.1,205
43.875,-71.09166667,160
43.875,-71.08333333,184
43.875,-71.075,268
43.875,-71.06666667,276
43.875,-71.05833333,242
43.875,-71.05,265
43.875,-71.04166667,332
43.875,-71.03333333,422
